Student ID,Age,Gender,Learning Disabilities,Enrollment Date,Subscription Type,Cumulative Learning Progress (%),Retention Rate (weekly),Retention Rate (monthly),Time to Master Key Concepts,Math,Science,History,English,Geography,Quiz Session Date,Quiz ID,Quiz Topic/Subject,Quiz Score,Time Spent on Quiz,Flashcards Used,Flashcard Accuracy,Total Active Sessions (weekly),Session Duration,Device Used,Satisfaction Rating,Feedback Type,Date of Feedback,Comments/Sentiment
b0d7651a-6735-4c6e-8b2c-d9e8a3931311,39,Non-binary,Non-ND,2021-12-19,Free,69.80958462187455,0.8134698157319231,0.6420763328687117,11,76.32038132647072,51.15653969501368,61.79333241969236,82.53922383330728,61.39714681765539,2025-07-10,Q2,Math,94,16,No,83.0,4,85,Desktop,,,,
b0d7651a-6735-4c6e-8b2c-d9e8a3931311,39,Non-binary,Non-ND,2021-12-19,Free,69.80958462187455,0.8134698157319231,0.6420763328687117,11,76.32038132647072,51.15653969501368,61.79333241969236,82.53922383330728,61.39714681765539,2025-01-01,Q2,History,76,24,No,73.0,3,157,Desktop,,,,
b0d7651a-6735-4c6e-8b2c-d9e8a3931311,39,Non-binary,Non-ND,2021-12-19,Free,69.80958462187455,0.8134698157319231,0.6420763328687117,11,76.32038132647072,51.15653969501368,61.79333241969236,82.53922383330728,61.39714681765539,2025-01-07,Q6,History,64,23,Yes,85.0,2,170,Mobile,,,,
b0d7651a-6735-4c6e-8b2c-d9e8a3931311,39,Non-binary,Non-ND,2021-12-19,Free,69.80958462187455,0.8134698157319231,0.6420763328687117,11,76.32038132647072,51.15653969501368,61.79333241969236,82.53922383330728,61.39714681765539,2025-04-12,Q6,History,65,7,Yes,,3,98,Desktop,,,,
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-13,Q8,English,91,22,No,70.0,2,132,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-13,Q8,English,91,22,No,70.0,2,132,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-03,Q8,Geography,71,7,No,,4,135,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-03,Q8,Geography,71,7,No,,4,135,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-02-10,Q18,English,83,11,Yes,,2,155,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-02-10,Q18,English,83,11,Yes,,2,155,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-26,Q11,History,63,23,Yes,,2,30,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-26,Q11,History,63,23,Yes,,2,30,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-03-22,Q6,English,60,15,Yes,85.0,3,65,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-03-22,Q6,English,60,15,Yes,85.0,3,65,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-08-05,Q5,Geography,57,19,No,80.0,4,103,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-08-05,Q5,Geography,57,19,No,80.0,4,103,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-25,Q17,English,83,10,No,,2,145,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-25,Q17,English,83,10,No,,2,145,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-22,Q17,Geography,80,23,No,,4,83,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-22,Q17,Geography,80,23,No,,4,83,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-18,Q10,Science,57,23,No,,4,174,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-18,Q10,Science,57,23,No,,4,174,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-03,Q14,Math,67,19,Yes,63.0,3,93,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-03,Q14,Math,67,19,Yes,63.0,3,93,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-21,Q10,Math,89,19,Yes,60.0,4,44,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-21,Q10,Math,89,19,Yes,60.0,4,44,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-29,Q15,History,63,7,No,74.0,2,42,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-01-29,Q15,History,63,7,No,74.0,2,42,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-07-04,Q15,Math,74,14,Yes,,3,68,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-07-04,Q15,Math,74,14,Yes,,3,68,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-03,Q4,Science,66,19,No,,2,135,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-03,Q4,Science,66,19,No,,2,135,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-03-06,Q12,Science,50,7,Yes,65.0,4,135,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-03-06,Q12,Science,50,7,Yes,65.0,4,135,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-15,Q2,Math,68,19,Yes,73.0,4,74,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-15,Q2,Math,68,19,Yes,73.0,4,74,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-02-23,Q16,English,83,11,No,,4,103,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-02-23,Q16,English,83,11,No,,4,103,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-02-06,Q4,Math,68,12,No,,4,103,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-02-06,Q4,Math,68,12,No,,4,103,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-22,Q20,Geography,60,23,Yes,76.0,3,106,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-22,Q20,Geography,60,23,Yes,76.0,3,106,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-22,Q2,Science,66,24,Yes,,2,136,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-22,Q2,Science,66,24,Yes,,2,136,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-01,Q20,Geography,94,9,No,,3,90,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-04-01,Q20,Geography,94,9,No,,3,90,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-18,Q9,Science,97,21,Yes,,2,51,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-05-18,Q9,Science,97,21,Yes,,2,51,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-03-24,Q17,Science,80,19,No,,4,52,Desktop,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-03-24,Q17,Science,80,19,No,,4,52,Desktop,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-07-13,Q13,English,73,22,No,,3,70,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-07-13,Q13,English,73,22,No,,3,70,Mobile,3.0,Bug,2025-02-10,Positive
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-07-02,Q5,Science,63,24,Yes,,4,88,Mobile,4.0,Suggestion,2025-05-01,Negative
bdfbe252-b363-4f67-8f40-285c49df9c0f,31,Non-binary,ND,2021-11-23,Free,53.276486511315966,0.5123601940927616,0.5676458713763504,39,80.69294445136279,81.03031324487068,68.52926094209519,60.32267577957252,52.80523817696459,2025-07-02,Q5,Science,63,24,Yes,,4,88,Mobile,3.0,Bug,2025-02-10,Positive
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-02-12,Q4,Geography,64,7,No,61.0,2,31,Mobile,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-02-12,Q4,Geography,64,7,No,61.0,2,31,Mobile,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-01-16,Q8,Math,98,10,Yes,70.0,4,147,Mobile,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-01-16,Q8,Math,98,10,Yes,70.0,4,147,Mobile,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-05-15,Q16,History,90,15,No,,2,46,Desktop,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-05-15,Q16,History,90,15,No,,2,46,Desktop,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-06-10,Q7,Geography,60,16,No,,3,106,Desktop,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-06-10,Q7,Geography,60,16,No,,3,106,Desktop,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-04-10,Q6,English,87,9,Yes,81.0,4,152,Mobile,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-04-10,Q6,English,87,9,Yes,81.0,4,152,Mobile,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-06-23,Q13,Science,88,10,No,,3,103,Mobile,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-06-23,Q13,Science,88,10,No,,3,103,Mobile,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-06-09,Q20,English,61,13,No,78.0,2,100,Desktop,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-06-09,Q20,English,61,13,No,78.0,2,100,Desktop,4.0,Bug,2025-02-18,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-07-02,Q14,History,76,5,Yes,72.0,4,113,Desktop,5.0,Feature Request,2025-04-29,Neutral
99f14484-534f-46eb-af71-5e7da6fc2665,24,Female,Non-ND,2021-09-26,Premium,70.17429611867955,0.5844855479058118,0.46066373001794036,25,59.6121627551992,82.34855878135843,86.43485301640695,88.0662255267703,76.97059052821166,2025-07-02,Q14,History,76,5,Yes,72.0,4,113,Desktop,4.0,Bug,2025-02-18,Neutral
